pag_pk,pag_fecha_planificada,pag_importe_planificado,pag_fecha_real,pag_importe_real,pag_confirmar,mon_pk,mon_nombre
5389,"2017-09-08 00:00:00",467563,"2017-09-08 00:00:00",467563,NULL,1,Pesos
5390,"2017-10-13 00:00:00",467563,"2017-10-13 00:00:00",467563,NULL,1,Pesos
5391,"2017-11-10 00:00:00",467563,"2017-11-10 00:00:00",467563,NULL,1,Pesos
5392,"2017-12-08 00:00:00",467563,"2017-12-08 00:00:00",467563,NULL,1,Pesos
7584,"2017-07-10 00:00:00",195801,"2017-07-10 00:00:00",195801,NULL,1,Pesos
7668,"2017-12-01 00:00:00",1300000,"2017-12-01 00:00:00",1300000,NULL,1,Pesos
5310,"2018-01-31 00:00:00",0,"2018-01-31 00:00:00",0,NULL,1,Pesos
5311,"2018-07-06 00:00:00",0,"2018-07-06 00:00:00",0,NULL,1,Pesos
5313,"2017-02-28 00:00:00",295031,"2017-02-28 00:00:00",295031,1,1,Pesos
5314,"2017-03-31 00:00:00",357462,"2017-03-31 00:00:00",357462,1,1,Pesos
5315,"2017-04-30 00:00:00",355301,"2017-04-30 00:00:00",355301,1,1,Pesos
5316,"2017-05-31 00:00:00",416000,"2017-05-31 00:00:00",217750,1,1,Pesos
5317,"2017-06-30 00:00:00",416000,"2017-06-29 00:00:00",417038,1,1,Pesos
5318,"2017-07-31 00:00:00",416000,"2017-07-26 00:00:00",413935,1,1,Pesos
5319,"2017-08-31 00:00:00",364000,"2017-08-31 00:00:00",415053,1,1,Pesos
5320,"2017-09-30 00:00:00",364000,"2017-09-30 00:00:00",450073,1,1,Pesos
5702,"2017-10-31 00:00:00",364000,"2017-11-03 00:00:00",435805,1,1,Pesos
5703,"2017-11-30 00:00:00",364000,"2017-12-05 00:00:00",337230,1,1,Pesos
6460,"2017-12-29 00:00:00",728000,"2017-12-29 00:00:00",599880,1,1,Pesos
5323,"2017-11-15 00:00:00",43920,"2017-12-30 00:00:00",43920,1,1,Pesos
5324,"2017-12-30 00:00:00",30500,"2017-12-30 00:00:00",30500,1,1,Pesos
5325,"2018-01-10 00:00:00",36600,"2018-02-15 00:00:00",36600,1,1,Pesos
5326,"2018-02-09 00:00:00",36600,"2018-02-28 00:00:00",36600,1,1,Pesos
5327,"2018-03-09 00:00:00",36600,"2018-03-31 00:00:00",36600,1,1,Pesos
5328,"2018-04-30 00:00:00",36600,"2018-04-30 00:00:00",36600,1,1,Pesos
5329,"2018-05-31 00:00:00",36600,"2018-05-31 00:00:00",36600,1,1,Pesos
5330,"2018-06-30 00:00:00",36600,"2018-06-30 00:00:00",36600,1,1,Pesos
5331,"2018-07-31 00:00:00",36600,"2018-07-31 00:00:00",36600,1,1,Pesos
5332,"2018-08-31 00:00:00",36600,"2018-08-31 00:00:00",36600,1,1,Pesos
5333,"2018-09-30 00:00:00",36600,"2018-09-30 00:00:00",36600,1,1,Pesos
5334,"2018-10-31 00:00:00",36600,"2018-10-31 00:00:00",36600,1,1,Pesos
5335,"2018-11-30 00:00:00",36600,"2018-11-30 00:00:00",36600,1,1,Pesos
9922,"2018-12-31 00:00:00",36600,"2018-12-31 00:00:00",36600,1,1,Pesos
13374,"2019-01-31 00:00:00",36600,"2019-01-31 00:00:00",36600,1,1,Pesos
13375,"2019-02-28 00:00:00",36600,"2019-02-28 00:00:00",36600,1,1,Pesos
13376,"2019-03-31 00:00:00",36600,"2019-03-31 00:00:00",36600,1,1,Pesos
13377,"2019-04-30 00:00:00",36600,"2019-04-30 00:00:00",36600,1,1,Pesos
13378,"2019-05-31 00:00:00",36600,"2019-05-31 00:00:00",36600,1,1,Pesos
14777,"2019-06-30 00:00:00",36600,"2019-06-30 00:00:00",36600,1,1,Pesos
14778,"2019-07-30 00:00:00",36600,"2019-07-30 00:00:00",36600,1,1,Pesos
14779,"2019-08-30 00:00:00",36600,"2019-08-30 00:00:00",36600,1,1,Pesos
14780,"2019-09-11 00:00:00",36600,"2019-09-30 00:00:00",36600,1,1,Pesos
17944,"2019-10-11 00:00:00",36600,"2019-10-31 00:00:00",36600,1,1,Pesos
17945,"2019-11-11 00:00:00",36600,"2019-11-30 00:00:00",36600,1,1,Pesos
17946,"2019-12-05 00:00:00",6100,"2019-12-05 00:00:00",6100,1,1,Pesos
5341,"2017-05-31 00:00:00",13064,"2017-05-23 00:00:00",20807,1,1,Pesos
5342,"2017-01-31 00:00:00",0,"2017-01-31 00:00:00",0,1,1,Pesos
5343,"2017-02-28 00:00:00",0,"2017-02-28 00:00:00",0,1,1,Pesos
5344,"2017-03-31 00:00:00",2451,"2017-03-31 00:00:00",2451,1,1,Pesos
5345,"2017-04-28 00:00:00",8729,"2017-04-28 00:00:00",8729,1,1,Pesos
5346,"2017-06-30 00:00:00",16657,"2017-06-30 00:00:00",16950,1,1,Pesos
5347,"2017-07-31 00:00:00",16657,"2017-07-31 00:00:00",2994,1,1,Pesos
5348,"2017-08-31 00:00:00",16657,"2017-08-31 00:00:00",0,1,1,Pesos
5349,"2017-09-29 00:00:00",16657,"2017-09-25 00:00:00",9006,1,1,Pesos
5350,"2017-10-31 00:00:00",16657,"2017-10-31 00:00:00",3380,1,1,Pesos
5351,"2017-11-30 00:00:00",16657,"2017-11-30 00:00:00",0,1,1,Pesos
5352,"2017-12-29 00:00:00",16657,"2017-12-27 00:00:00",4378,1,1,Pesos
5353,"2017-01-31 00:00:00",2741,"2017-01-31 00:00:00",2741,1,1,Pesos
5354,"2017-05-31 00:00:00",9409,"2017-05-12 00:00:00",9409,1,1,Pesos
5355,"2017-08-31 00:00:00",5000,"2017-08-22 00:00:00",8555,1,1,Pesos
5356,"2017-10-31 00:00:00",5000,"2017-10-31 00:00:00",8010,1,1,Pesos
5357,"2017-12-29 00:00:00",5000,"2017-12-07 00:00:00",0,1,1,Pesos
5402,"2017-03-30 00:00:00",7467,"2017-03-30 00:00:00",7467,1,1,Pesos
5403,"2017-04-28 00:00:00",5460,"2017-04-28 00:00:00",5460,1,1,Pesos
5404,"2017-06-30 00:00:00",10000,"2017-06-12 00:00:00",12334,1,1,Pesos
5405,"2017-07-31 00:00:00",10000,"2017-07-26 00:00:00",0,1,1,Pesos
5406,"2017-09-29 00:00:00",10000,"2017-09-29 00:00:00",12350,1,1,Pesos
5407,"2017-11-30 00:00:00",5000,"2017-11-30 00:00:00",0,1,1,Pesos
5358,"2017-05-31 00:00:00",0,"2017-05-31 00:00:00",0,1,1,Pesos
5359,"2017-08-31 00:00:00",5000,"2017-07-13 00:00:00",0,1,1,Pesos
5360,"2017-12-29 00:00:00",0,"2017-10-31 00:00:00",0,1,1,Pesos
5371,"2018-06-01 00:00:00",1015956,"2018-07-05 00:00:00",742468,1,1,Pesos
5372,"2018-05-02 00:00:00",1015956,"2018-05-31 00:00:00",1065636,1,1,Pesos
7797,"2018-03-30 00:00:00",1242000,"2018-04-02 00:00:00",1769850,1,1,Pesos
7798,"2018-03-15 00:00:00",5962,"2018-03-15 00:00:00",5962,1,1,Pesos
7799,"2018-04-13 00:00:00",7949,"2018-04-13 00:00:00",7949,1,1,Pesos
7800,"2018-04-11 00:00:00",2732,"2018-04-11 00:00:00",2732,1,1,Pesos
8475,"2018-05-31 00:00:00",693574,"2018-06-07 00:00:00",978696,1,1,Pesos
11215,"2018-06-29 00:00:00",693574,"2018-07-31 00:00:00",293857,1,1,Pesos
11216,"2018-07-31 00:00:00",693574,"2018-08-31 00:00:00",65081,1,1,Pesos
11217,"2018-08-31 00:00:00",693574,"2018-08-31 00:00:00",130162,1,1,Pesos
11218,"2018-09-28 00:00:00",693574,"2018-10-31 00:00:00",23846,1,1,Pesos
11219,"2018-10-29 00:00:00",693575,"2018-10-31 00:00:00",74520,1,1,Pesos
13190,"2018-12-30 00:00:00",0,"2018-10-31 00:00:00",149040,1,1,Pesos
13192,"2018-12-31 00:00:00",0,"2018-12-21 00:00:00",1552997,1,1,Pesos
13194,"2018-12-31 00:00:00",0,"2018-10-31 00:00:00",281686,1,1,Pesos
13200,"2018-12-31 00:00:00",0,"2018-10-31 00:00:00",56884,1,1,Pesos
13205,"2018-12-31 00:00:00",0,"2018-10-31 00:00:00",130162,1,1,Pesos
13212,"2018-12-31 00:00:00",0,"2018-12-28 00:00:00",120474,1,1,Pesos
5376,"2019-07-31 00:00:00",554400,"2019-08-30 00:00:00",168000,1,1,Pesos
12583,"2020-07-31 00:00:00",443520,"2020-11-30 00:00:00",443520,1,1,Pesos
12592,"2021-02-19 00:00:00",783408,"2021-05-31 00:00:00",783408,1,1,Pesos
17918,"2019-08-31 00:00:00",0,"2019-12-30 00:00:00",140400,1,1,Pesos
20108,"2019-12-17 00:00:00",0,"2019-12-30 00:00:00",2622672,1,1,Pesos
23954,"2019-12-31 00:00:00",2376672,"2019-12-31 00:00:00",0,1,1,Pesos
12594,"2019-07-31 00:00:00",121968,"2019-08-30 00:00:00",36960,1,1,Pesos
12595,"2020-07-31 00:00:00",97574,"2020-11-30 00:00:00",97574,1,1,Pesos
12606,"2021-02-19 00:00:00",172350,"2021-05-31 00:00:00",172350,1,1,Pesos
17934,"2019-08-31 00:00:00",0,"2019-12-30 00:00:00",30888,1,1,Pesos
20109,"2019-12-17 00:00:00",0,"2019-12-30 00:00:00",576988,1,1,Pesos
23955,"2019-12-31 00:00:00",522868,"2019-12-31 00:00:00",0,1,1,Pesos
5380,"2017-11-30 00:00:00",60000,"2017-11-30 00:00:00",60000,NULL,1,Pesos
6709,"2018-11-29 00:00:00",617100,"2018-11-29 00:00:00",617100,NULL,1,Pesos
5382,"2017-05-31 00:00:00",583200,"2017-05-31 00:00:00",583200,1,1,Pesos
5384,"2017-10-31 00:00:00",583200,"2017-10-31 00:00:00",583200,1,1,Pesos
5393,"2017-03-13 00:00:00",291375,"2017-03-13 00:00:00",291375,1,1,Pesos
5445,"2017-01-31 00:00:00",111226,"2017-01-31 00:00:00",111226,1,1,Pesos
5446,"2017-08-31 00:00:00",32440,"2017-12-01 00:00:00",73243,1,1,Pesos
5447,"2017-09-29 00:00:00",298455,"2017-08-17 00:00:00",298455,1,1,Pesos
5448,"2017-09-29 00:00:00",71629,"2017-09-13 00:00:00",49294,1,1,Pesos
5449,"2017-08-31 00:00:00",48527,"2017-12-27 00:00:00",48530,1,1,Pesos
5452,"2017-08-31 00:00:00",13058,"2017-12-27 00:00:00",8735,1,1,Pesos
5455,"2017-10-30 00:00:00",677520,"2017-10-13 00:00:00",677700,1,1,Pesos
8333,"2017-11-30 00:00:00",720000,"2017-12-27 00:00:00",696242,1,1,Pesos
8334,"2017-11-30 00:00:00",144000,"2017-12-27 00:00:00",125323,1,1,Pesos
5460,"2017-10-31 00:00:00",30000,"2017-10-25 00:00:00",30000,1,1,Pesos
5461,"2017-10-31 00:00:00",3900,"2017-10-25 00:00:00",3900,1,1,Pesos
5466,"2017-12-29 00:00:00",60000,"2017-12-27 00:00:00",151978,1,1,Pesos
5471,"2017-01-31 00:00:00",130524,"2017-03-22 00:00:00",150480,1,1,Pesos
5472,"2017-05-15 00:00:00",130524,"2017-05-15 00:00:00",55320,1,1,Pesos
5473,"2017-05-15 00:00:00",130524,"2017-05-15 00:00:00",118605,1,1,Pesos
5474,"2017-08-31 00:00:00",130524,"2017-12-21 00:00:00",120300,1,1,Pesos
5475,"2017-08-31 00:00:00",130524,"2017-05-15 00:00:00",85335,1,1,Pesos
5476,"2017-08-31 00:00:00",130524,"2017-10-25 00:00:00",59100,1,1,Pesos
5477,"2017-08-31 00:00:00",130524,"2017-08-11 00:00:00",63300,1,1,Pesos
5478,"2017-08-31 00:00:00",130524,"2017-03-22 00:00:00",20220,1,1,Pesos
5479,"2017-09-29 00:00:00",130524,"2017-12-21 00:00:00",445170,1,1,Pesos
